,id,original_language,original_title,popularity
6819,164457,en,Out of the Furnace,15.215
6820,797838,en,Firebird,11.638
6821,531503,en,Point Blank,13.83
6822,387844,ko,착한 처제,16.496
6823,162714,en,Movie Mad,12.18
6824,9564,fr,Astérix & Obélix contre César,13.56
6825,104,de,Lola rennt,19.215
6826,493100,en,Robin Williams: Come Inside My Mind,15.321
6827,581859,en,Da 5 Bloods,10.843
6828,639834,en,League of Legends Origins,11.372
6829,284019,en,Phineas and Ferb: Mission Marvel,10.563
6830,10760,en,Sydney White,11.31
6831,373663,pt,Sexo Profundo,10.118
6832,172386,en,Return to Nim's Island,12.561
6833,726887,en,Rising Phoenix,10.788
6834,8010,en,Highlander II: The Quickening,13.807
6835,357974,en,Beginner's Guide to Sex,13.564
6836,2900,en,The Astronaut's Wife,10.055
6837,50124,it,Monella,17.805
6838,19158,en,Graveyard Shift,10.254
6839,10493,en,Dead Calm,16.054
6840,19277,en,In Hell,14.755
6841,10398,en,Double Jeopardy,11.755
6842,9622,en,Beverly Hills Ninja,11.055
6843,652483,pt,Modo Avião,12.331
6844,320588,en,"Hello, My Name Is Doris",13.06
6845,38051,en,Normal,13.355
6846,9545,en,Sniper,13.053
6847,408543,fr,Une vie,12.501
6848,13962,en,Blank Check,11.302
6849,11848,en,Animal Farm,12.053
6850,1870,fr,Fantômas se déchaîne,12.553
6851,837,en,Videodrome,12.301
6852,192160,en,This Is Our Time,12.985
6853,1871,fr,Fantômas,12.302
6854,146203,en,The Last Exorcism Part II,13.805
6855,1440,en,Little Children,12.052
6856,10877,en,Exit Wounds,13.051
6857,54597,en,Blood Out,15.842
6858,10576,en,Psycho II,12.799
6859,885277,en,Arsène Wenger: Invincible,19.121
6860,50357,en,Apollo 18,13.552
6861,392655,en,Prisoner X,10.256
6862,635389,zh,姜子牙,9.442
6863,726940,en,Octonauts and the Caves of Sac Actun,12.527
6864,289727,en,The Rewrite,9.302
6865,104634,es,El sexo de los ángeles,11.64
6866,581526,ko,다만 악에서 구하소서,10.895
6867,24832,en,Damage,11.298
6868,579792,es,Cindy La Regia,15.571
6869,354279,en,Charming,15.557
6870,184608,ja,聖☆おにいさん,11.649
6871,258034,es,Cuatro Lunas,8.548
6872,167581,de,Freier Fall,13.748
6873,8976,en,A Lot Like Love,11.295
6874,664236,en,Extinct,12.2
6875,377690,no,Løvekvinnen,14.3
6876,383121,en,Kindergarten Cop 2,13.299
6877,472451,en,Boy Erased,15.706
6878,476764,en,The Front Runner,13.807
6879,1443,en,The Virgin Suicides,13.492
6880,508570,en,The One and Only Ivan,17.082
6881,127864,es,Blancanieves,12.794
6882,11773,en,Village of the Damned,13.991
6883,431742,en,The Last Dragonslayer,10.908
6884,100271,ja,ももへの手紙,12.793
6885,39256,ja,Godzilla 1985,16.539
6886,4588,zh,色‧戒,12.391
6887,21057,ja,海がきこえる,12.789
6888,27585,en,Rabbit Hole,13.292
6889,96936,en,The Bling Ring,11.543
6890,565310,en,The Farewell,12.509
6891,254263,en,The Swan Princess: A Royal Family Tale,14.253
6892,8346,en,My Big Fat Greek Wedding,10.538
6893,641790,en,Trauma Center,13.312
6894,37861,en,Valhalla Rising,12.54
6895,2100,en,The Last Castle,15.538
6896,601844,en,Becky,11.324
6897,556984,en,The Trial of the Chicago 7,15.48
6898,513584,en,Think Like a Dog,12.325
6899,827,fr,Les Diaboliques,9.036
6900,38543,en,Ironclad,11.988
6901,535,en,Flashdance,14.034
6902,8051,en,Punch-Drunk Love,10.734
6903,1677,en,Ray,16.785
6904,21521,cn,A計劃續集,10.283
6905,12140,ja,イノセンス,15.533
6906,12094,en,Jackass Number Two,16.284
6907,25508,en,Cat People,10.532
6908,9293,en,John Tucker Must Die,12.033
6909,436373,en,Primal Rage,10.874
6910,8202,en,Æon Flux,14.232
6911,60658,en,Victim of Desire,11.459
6912,18707,cn,夏日福星,11.279
6913,14926,en,Uptown Girls,13.43
6914,12485,en,Candyman: Day of the Dead,13.779
6915,424781,en,Sorry to Bother You,10.492
6916,216539,en,Ghost Shark,10.533
6917,821969,en,The Legend of the Underground,13.89
6918,2800,en,Rumor Has It...,8.279
6919,249,en,The War of the Roses,13.027
6920,860708,fr,"La Nouvelle Vague, une lame de fond",8.73
6921,421632,en,I'll Be Home for Christmas,8.486
6922,9879,en,Striptease,13.727
6923,7450,en,Titan A.E.,14.527
6924,77948,en,The Cold Light of Day,13.03
6925,348668,da,Flaskepost fra P,10.533
6926,13465,en,The Adventures of Ichabod and Mr. Toad,17.526
6927,11527,en,Excalibur,11.775
6928,5,en,Four Rooms,12.526
6929,20789,en,The Flyboys,12.776
6930,347033,en,Equity,10.752
6931,20921,ja,キューティーハニー,15.375
6932,9890,en,The Stepford Wives,17.025
6933,4105,en,Black Rain,12.024
6934,218746,ko,젊은 엄마,13.329
6935,451184,en,Wasp Network,16.545
6936,664280,en,David Attenborough: A Life on Our Planet,14.318
6937,637157,en,The Main Event,15.304
6938,594188,ja,二ノ国,12.544
6939,510298,en,Seberg,12.298
6940,13920,en,Radio,12.773
6941,673175,en,Have a Good Trip: Adventures in Psychedelics,12.555
6942,6283,en,MouseHunt,11.772
6943,3040,ru,Ночной дозор,12.022
6944,437033,es,Toc Toc,12.031
6945,10657,en,Needful Things,15.02
6946,426808,en,A Cinderella Christmas,12.779
6947,265329,es,Lu-To,13.445
6948,535810,en,"Pride, Prejudice and Mistletoe",8.606
6949,12211,en,Highlander: Endgame,11.521
6950,140174,en,Rise of the Zombies,12.194
6951,25539,cn,奇謀妙計五福星,10.019
6952,9753,en,Survival Island,12.271
6953,693158,en,Proximity,13.902
6954,25133,en,Transylvania 6-5000,10.838
6955,621954,en,Concrete Cowboy,12.31
6956,157370,en,Kill Your Darlings,12.972
6957,9963,en,Premonition,12.069
6958,8867,en,The Punisher,12.767
6959,729791,ja,美女奉行　おんな牢秘抄,11.516
6960,322456,en,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,13.442
6961,776142,en,"Crack: Cocaine, Corruption & Conspiracy",16.307
6962,553087,en,Oslo,11.669
6963,10861,en,Maximum Risk,11.766
6964,802851,en,Charles,10.884
6965,209901,en,Nothing Left to Fear,12.52
6966,70338,en,"A Fairly Odd Movie: Grow Up, Timmy Turner!",13.269
6967,15764,en,Sophie's Choice,8.765
6968,9816,en,Save the Last Dance,12.516
6969,364324,zh,九层妖塔,13.031
6970,672647,en,The Map of Tiny Perfect Things,11.582
6971,11509,en,Silverado,13.514
6972,595985,fr,Cold Blood Legacy - La mémoire du sang,14.533
6973,413100,en,Ouija: Summoning (You Will Kill),14.12
6974,27586,en,The Runaways,11.517
6975,401561,en,Mom and Dad,15.224
6976,480403,en,Stickman,10.504
6977,11198,cn,城市獵人,12.263
6978,396810,en,The Last Word,14.023
6979,65218,en,Lemonade Mouth,12.217
6980,9405,en,Double Team,15.264
6981,21519,cn,A計劃,14.512
6982,20722,ja,つみきのいえ,10.514
6983,436274,en,Radius,12.773
6984,653601,en,Horse Girl,12.29
6985,9292,en,Hudson Hawk,11.212
6986,4507,es,"Jamón, jamón",15.509
6987,694919,en,Money Plane,10.304
6988,180305,en,Mercy,13.514
6989,13291,en,Traitor,13.01
6990,587272,es,Padre no hay más que uno,13.279
6991,369300,en,The Limehouse Golem,12.767
6992,479304,es,Armero,9.457
6993,575776,en,Saint Maud,18.729
6994,45662,en,Space Chimps 2: Zartog Strikes Back,10.26
6995,234,de,Das Cabinet des Dr. Caligari,9.258
6996,832359,en,AEW Full Gear 2021,13.244
6997,617127,en,Blade,9.506
6998,560704,en,Beyond White Space,10.812
6999,592867,ja,ドラゴンクエスト ユア・ストーリー,10.777
7000,47406,it,Il fiore delle Mille e una notte,14.006
7001,16614,en,Adventureland,9.759
7002,86703,en,2-Headed Shark Attack,11.759
7003,10564,en,Where the Heart Is,11.506
7004,10028,en,Honey,13.756
7005,310135,en,Turbo Kid,14.512
7006,347984,en,6 Days,10.264
7007,1807,en,Elephant,14.254
7008,477044,en,Bergman Island,11.56
7009,301846,en,Howl,13.259
7010,323661,fr,"Mune, le gardien de la lune",9.758
7011,27793,en,The NeverEnding Story III,14.001
7012,619803,ko,범죄도시 2,8.003
7013,22512,es,"Sexo, pudor y lágrimas",10.762
7014,27259,en,Long Time Dead,13.951
7015,32528,en,Spartacus,13.601
7016,9589,de,Christiane F. - Wir Kinder vom Bahnhof Zoo,10.5
7017,611468,de,Kidnapping Stella,12.019
7018,621191,en,Blue Story,17.274
7019,58219,it,Manuale d'am3re,8.002
7020,10605,en,Vampires: Los Muertos,12.2
7021,175168,ja,レイプゾンビ LUST OF THE DEAD,15.522
7022,212153,ja,劇場版 ペルソナ3 第1章 Spring of Birth,13.813
7023,842246,en,Chucky Boy Blue,11.747
7024,200761,en,The Secrets of 007,17.368
7025,126319,fr,Ernest et Célestine,12.95
7026,52015,en,Stake Land,11.499
7027,10068,en,Nine 1/2 Weeks,16.246
7028,13764,en,Santa Claus: The Movie,9.746
7029,1125,en,Dreamgirls,12.948
7030,38780,en,Rampage,13.498
7031,2313,en,Prime,15.247
7032,461108,en,Toxic Shark,10.176
7033,472338,en,Victor Crowley,12.255
7034,10375,en,D-Tox,11.245
7035,746817,en,The Call,10.729
7036,693827,en,Lansky,11.649
7037,660698,en,Faster Than Light: the Dream of Interstellar Flight,10.534
7038,328589,en,The Lady in the Van,10.251
7039,103269,en,Superman vs. The Elite,12.498
7040,302150,en,The Hunter's Prayer,9.754
7041,71883,ja,レッドライン,11.747
7042,508935,zh,八佰,15.034
7043,436951,es,Bob Esponja: Días de Cangreburgers,13.872
7044,375785,en,Then Came You,12.26
7045,448194,en,Pyewacket,12.705
7046,769052,ru,Друг на продажу,18.593
7047,26390,en,Brooklyn's Finest,11.245
7048,45132,en,Super,11.245
7049,280874,en,Killing Daddy,13.767
7050,438,en,Cube Zero,12.993
7051,652962,en,Half Brothers,13.295
7052,599960,en,French Exit,13.679
7053,197082,fr,La Vénus à la fourrure,7.996
7054,174675,en,The Machine,11.996
7055,452019,en,Needle in a Timestack,12.106
7056,14903,en,Pooh's Grand Adventure: The Search for Christopher Robin,10.491
7057,472983,en,Invader ZIM: Enter the Florpus,11.461
7058,183443,en,Monster High: New Ghoul at School,11.172
7059,555790,es,Como si fuera la primera vez,11.76
7060,423878,en,Crossfire,13.785
7061,11232,en,Kate & Leopold,14.239
7062,12902,en,Scooby-Doo! and the Loch Ness Monster,13.489
7063,10782,en,Basic,12.488
7064,9796,en,Turistas,13.988
7065,25750,en,Children of the Corn IV: The Gathering,13.277
7066,11422,en,Midway,13.736
7067,68810,zh,新七龍珠 神龍的傳說,14.685
7068,17618,en,Laid to Rest,9.238
7069,10351,en,Wishmaster,11.736
7070,19822,es,Pantaleón y las visitadoras,11.565
7071,9447,en,Babe: Pig in the City,13.235
7072,423453,fr,Sahara,15.993
7073,1730,en,Inland Empire,9.986
7074,585077,ja,海獣の子供,15.504
7075,122019,es,Macario,10.685
7076,289416,en,Grace,12.99
7077,11845,en,Intimacy,15.984
7078,494974,en,Red Joan,12.198
7079,91333,en,Recoil,12.236
7080,31417,fr,Les Yeux sans visage,8.433
7081,452214,ja,連続レイプ　変態実験,11.292
7082,37588,en,Bruce Lee: A Warrior's Journey,12.233
7083,529983,en,The Poison Rose,13
7084,333746,en,Sherkat-e Jahelan Dar Los Angeles,15.79
7085,481375,en,Malevolent,10.746
7086,469019,en,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",12.241
7087,879632,es,Gekijô ban poketto monsutâ: Daiamondo & Pâru - Gen'ei no hasha Zoroâku (Pokémon Movie 12),10.23
7088,24126,en,Warlock: The Armageddon,12.17
7089,196024,da,Kvinden i buret,10.234
7090,15196,en,Clue,11.979
7091,504212,id,Virgin 2: Bukan Film Porno,13.381
7092,295699,en,Everybody Wants Some!!,11.486
7093,453278,en,The Rider,12.491
7094,8766,en,Hellraiser: Bloodline,17.479
7095,8054,en,The Imaginarium of Doctor Parnassus,11.681
7096,48466,en,Scared Shrekless,12.481
7097,2087,en,The Getaway,10.477
7098,28942,en,The Brood,11.677
7099,653,de,"Nosferatu, eine Symphonie des Grauens",12.428
7100,509598,en,Mr. Jones,13.251
7101,265016,en,Extraterrestrial,9.233
7102,5919,en,The Towering Inferno,9.727
7103,3053,en,The Fearless Vampire Killers,8.977
7104,23521,en,Daffy Duck's Quackbusters,11.086
7105,4960,en,"Synecdoche, New York",11.478
7106,517412,en,Tesla,13.515
7107,317557,en,Queen of Katwe,11.984
7108,5902,en,A Bridge Too Far,12.225
7109,28665,en,Fame,10.728
7110,741318,cn,媽媽的神奇小子,8.443
7111,12658,en,Someone Like You...,11.225
7112,8879,en,Pale Rider,12.474
7113,36210,zh,一个都不能少,9.975
7114,10344,en,The Fly II,14.724
7115,25748,en,Children of the Corn II: The Final Sacrifice,14.723
7116,509080,en,LEGO Marvel Super Heroes: Guardians of the Galaxy - The Thanos Threat,12.505
7117,12193,en,Four Christmases,11.176
7118,4688,en,Across the Universe,13.225
7119,152790,en,The Angriest Man in Brooklyn,10.728
7120,627093,fr,Curious George: Royal Monkey,13.964
7121,8489,en,Ali,12.473
7122,565989,en,LEGO Jurassic World: The Secret Exhibit,14.418
7123,505746,no,Børning 3,18.402
7124,37928,ja,センコロール,13.155
7125,17037,en,I'll Be Home for Christmas,12.473
7126,8923,en,Green Street Hooligans,14.173
7127,9314,en,Nineteen Eighty-Four,9.221
7128,324807,en,A Bigger Splash,11.728
7129,7737,en,Resident Evil: Extinction,12.218
7130,509932,en,The True Adventures of Wolfboy,11.315
7131,353576,en,The Con Is On,14.733
7132,337844,en,In Dubious Battle,11.979
7133,20455,en,Digimon: The Movie,13.971
7134,10748,en,St. Trinian's,10.972
7135,9656,en,Black Christmas,12.222
7136,352501,en,All Nighter,11.479
7137,6644,en,El Dorado,11.97
7138,648337,es,GO! La fiesta inolvidable,14.723
7139,773543,ru,Соври мне правду,8.202
7140,8997,en,Hollow Man II,16.47
7141,743173,it,Per tutta la vita,18.365
7142,12158,en,Vampire in Brooklyn,11.217
7143,11948,ja,戦場のメリークリスマス,12.617
7144,62046,en,Flypaper,12.971
7145,522320,en,Bob Lazar: Area 51 and Flying Saucers,10.653
7146,393559,fr,Ma vie de courgette,12.476
7147,32613,en,Pánico en el Transiberiano,11.316
7148,11702,en,The Replacement Killers,11.466
7149,489243,en,The Hummingbird Project,14.733
7150,551332,en,The Two Popes,12.439
7151,872860,zh,白天总是太过漫长,16.263
7152,543976,en,Marvel Zombies VS Army of Darkness,9.968
7153,501740,en,Spider-Man: Balance Act,14.743
7154,456750,en,"Game Over, Man!",16.176
7155,440918,en,Teen Spirit,11.481
7156,11418,en,National Lampoon's European Vacation,14.162
7157,614696,ko,#살아있다,14.848
7158,388202,en,Arsenal,14.97
7159,27029,en,The Nun's Story,9.462
7160,473021,en,The Souvenir Part II,8.842
7161,526,en,Ladyhawke,12.711
7162,706280,ko,잊혀진 계절,12.535
7163,12763,en,Take the Lead,11.712
7164,12600,ja,劇場版ポケットモンスター セレビィ 時を超えた遭遇,15.661
7165,10803,en,Logan's Run,9.96
7166,99770,fr,Astérix & Obélix - Au service de Sa Majesté,10.714
7167,13122,en,The People Under the Stairs,10.209
7168,9591,en,That Thing You Do!,12.41
7169,1819,en,"You, Me and Dupree",16.21
7170,270007,en,Take Down,12.216
7171,2312,en,In the Name of the King: A Dungeon Siege Tale,12.709
7172,15674,en,Sabrina the Teenage Witch,9.708
7173,15268,en,Street Fighter: The Legend of Chun-Li,13.96
7174,13828,ja,エクスクロス　魔境伝説,17.109
7175,623926,es,Hasta que la boda nos separe,10.984
7176,698410,en,Adventures of Rufus: The Fantastic Pet,11.358
7177,653740,en,Assassins,18.259
7178,458131,en,The Best of Enemies,10.974
7179,339396,en,True Memoirs of an International Assassin,13.465
7180,2768,en,American Gigolo,11.706
7181,283587,en,Beasts of No Nation,11.913
7182,98948,en,Abraham Lincoln vs. Zombies,12.129
7183,890658,es,Tierra eterna,9.523
7184,313106,en,Doctor Who: The Day of the Doctor,10.71
7185,334030,ja,忘れないと誓ったぼくがいた,10.13
7186,684700,en,Athlete A,11.99
7187,302688,en,My Big Fat Greek Wedding 2,12.411
7188,574861,fr,Chamboultout,9.971
7189,624372,en,Ted Bundy: Mind of a Monster,14.155
7190,9722,en,Bewitched,11.955
7191,9621,en,Elizabethtown,11.605
7192,21575,fr,Un prophète,10.406
7193,8974,en,The War of the Worlds,10.703
7194,810413,en,The War Below,9.581
7195,244458,en,The Voices,13.007
7196,11060,en,Internal Affairs,9.452
7197,18148,ja,東京物語,15.703
7198,751793,ja,Dragon Ball: Nippon Ijin Taisho,15.014
7199,29996,en,Solomon and Sheba,12.202
7200,43552,en,Vanishing on 7th Street,8.954
7201,788647,es,Un Cumpleaños Muy Kally,11.133
7202,419639,en,The Thinning,13.46
7203,694254,it,Il Divin Codino,15.712
7204,82424,en,Small Fry,14.155
7205,4978,en,An American Tail,14.45
7206,669444,fr,Les chevaliers du fiel dynamitent 2019,10.969
7207,431572,ja,ジョジョの奇妙な冒険 ダイヤモンドは砕けない 第一章,16.801
7208,429422,en,Capone,13.686
7209,336011,en,White Girl,11.457
7210,421473,en,Above Suspicion,12.719
7211,11171,en,Mysterious Skin,10.199
7212,426203,en,Love Everlasting,9.707
7213,892142,en,Tundra,9.869
7214,618433,en,Dead Water,10.891
7215,538207,en,We Die Young,15.716
7216,10052,en,Dragonfly,11.948
7217,500916,en,Primal,14.172
7218,488113,en,Christmas Wedding Planner,13.958
7219,154,en,Star Trek II: The Wrath of Khan,11.397
7220,547066,da,Skammerens Datter II: Slangens Gave,12.963
7221,11850,en,Invasion of the Body Snatchers,12.196
7222,11571,en,Journey to the Center of the Earth,10.697
7223,408194,fi,Tulen morsian,14.395
7224,250574,en,Creep,11.652
7225,29437,en,Rabid,13.196
7226,16558,en,Duplicity,10.949
7227,411999,en,OtherLife,12.456
7228,407620,en,Planet of the Sharks,10.954
7229,604605,ja,HELLO WORLD,11.468
7230,25749,en,Children of the Corn III: Urban Harvest,11.195
7231,436994,ko,루시드 드림,10.954
7232,334517,en,The Siege of Jadotville,12.204
7233,1791,fr,La Pianiste,13.446
7234,5820,en,The Sentinel,11.396
7235,141867,en,Power Rangers Samurai: Clash of the Red Rangers - The Movie,11.248
7236,2269,ru,Дневной дозор,12.196
7237,3082,en,Modern Times,11.894
7238,349176,ja,暗殺教室,15.449
7239,250734,en,Far from the Madding Crowd,10.449
7240,19877,ja,北斗の拳,13.132
7241,50337,en,Firebreather,11.695
7242,520777,en,Behind the Curve,11.705
7243,646380,en,Don't Look Up,11.826
7244,13679,fr,Kirikou et les bêtes sauvages,8.194
7245,789413,en,Bram Stoker's Van Helsing,13.063
7246,9540,en,Dead Ringers,9.691
7247,18885,en,3 Ninjas Kick Back,11.641
7248,10213,en,From Dusk Till Dawn 3: The Hangman's Daughter,10.192
7249,11983,en,Proof of Life,14.94
7250,1923,en,Twin Peaks: Fire Walk with Me,12.189
7251,874161,en,Open by Christmas,18.095
7252,433694,en,Sgt. Stubby: An American Hero,13.612
7253,12160,en,Wyatt Earp,10.938
7254,399363,en,Wendy,12.437
7255,403052,en,Mower Minions,15.946
7256,253295,en,Manny,8.874
7257,14008,en,Cadet Kelly,12.189
7258,8012,en,Get Shorty,12.437
7259,22910,en,The Big Bird Cage,18.081
7260,11966,en,Short Circuit 2,12.337
7261,157841,en,The Young and Prodigious T.S. Spivet,10.692
7262,13279,en,Lakeview Terrace,12.688
7263,157834,en,The Zero Theorem,10.891
7264,463870,en,Dead Reckoning,7.766
7265,887113,en,Lioness: The Nicola Adams Story,14.245
7266,647781,en,Max Cloud,7.738
7267,22611,ja,ニモ,8.935
7268,655426,en,After She Wakes,9.76
7269,9675,en,Sideways,10.686
7270,503403,en,My Perfect Romance,13.196
7271,382589,fr,Rock'n Roll,11.943
7272,611395,zh,征途,13.972
7273,1909,en,Don Juan DeMarco,9.683
7274,574883,en,An Affair to Die For,9.99
7275,25396,en,My Little Pony: A Very Minty Christmas,12.015
7276,59722,en,2012: Ice Age,12.686
7277,243,en,High Fidelity,12.384
7278,457262,en,Rip Tide,16.193
7279,10714,en,The Jungle Book,10.932
7280,798141,en,Doors,14.072
7281,52304,en,Archie: To Riverdale and Back Again,13.091
7282,586863,fr,Les Misérables,11.955
7283,10611,en,Barbershop,11.431
7284,183662,en,Crush,16.433
7285,15516,en,The Last House on the Left,16.129
7286,13505,en,The Perfect Score,8.43
7287,37903,de,Das weisse Band - Eine deutsche Kindergeschichte,11.182
7288,33005,en,Mimic: Sentinel,13.59
7289,571430,ru,Рассвет,15.144
7290,508947,en,Turning Red,11.086
7291,12500,en,American Ninja,10.677
7292,432383,de,Luis and the Aliens,16.19
7293,33875,ja,劇場版ポケットモンスター 水の都の護神 ラティアスとラティオス,16.427
